chg_sp,chiller_limit,loop_sp,storage_capacity,installed_cost_us_dollars_per_kw,installed_cost_us_dollars_per_kwh,electricity_kwh,year_one_energy_cost_us_dollars,size_kw,natural_gas_kwh,not_met_during_occupied_cooling,size_kwh,year_one_bill_us_dollars,year_one_demand_cost_us_dollars
27.10483382,0.994526619,49.63182466,31891.12618,1652.724594,837.2155751,20262883.33,1992082.13,334.3332979,26194877.78,1372,997.3808211,3308816.45,1309534.32
29.40586886,0.140263944,41.68331405,5586.811874,834.5216213,313.3987547,19896452.78,1790148.25,1266.891187,26236019.44,1503,8926.001316,2753742.08,956393.83
20.18296116,0.457416373,40.3246508,26862.54805,503.9638991,242.4522789,19647130.56,1783307.52,1653.940858,26244122.22,1314,11770.70957,2613815.11,823307.6
22.65162432,0.77661529,40.55549215,13510.58011,441.6178505,205.4971072,19616480.56,1826598.41,1640.596909,26254025,1329,11649.70196,2693168.4,859369.99
27.77385628,0.994526619,49.90862889,32466.62466,1621.030832,837.2155751,20225947.22,1986198.55,375.1998496,26189761.11,1380,1039.925458,3298936.46,1305537.91
27.10483382,0.994526619,49.46040477,26737.85774,1666.680964,837.2155751,20264702.78,1992259.65,335.7615255,26201913.89,1355,998.9669313,3309279.51,1309819.86
23.21806863,0.483444462,40.65041637,38720.06372,556.4372409,224.5047822,19584569.44,1809843,1424.511232,26255800,1317,10662.06384,2672017.04,854974.04
27.87707197,0.645086988,41.77211135,24485.91711,1549.532278,820.0044166,19493997.22,1865479.94,526.5018171,26240252.78,1314,2158.06428,3014314.68,1141634.73
22.81312249,0.292423647,40.17701503,32362.7473,473.1367807,204.2693495,19599072.22,1801199.57,1712.029297,26246900,1314,12756.68467,2627288.64,818889.07
29.67062962,0.848046113,49.89480065,36909.80906,1644.701169,481.9576222,20230063.89,1870870.2,620.340669,26188330.56,1365,3312.103991,3048826.12,1170755.93
21.98699716,0.285251091,44.97516769,25721.10312,778.0906054,635.0014699,19784911.11,1883228.95,849.2757571,26201519.44,1342,4628.120191,2907423.97,1016995.02
23.80529511,0.42361339,48.93661331,22975.10995,1665.451388,836.5393914,20379791.67,2002816.02,367.8683872,26196597.22,1362,1003.737189,3318458.92,1308442.9
20.83662723,0.642641747,40.51447085,19378.45688,442.6826895,211.4289693,19635738.89,1805531.8,1706.353954,26256075,1333,12622.63509,2634434.02,821702.22
28.55085018,0.517646393,44.60288088,24463.30022,435.5501329,562.9632565,19708294.44,1757554.93,1029.400879,26220155.56,1382,6564.890269,2704279.25,939524.32
29.9512067,0.69743478,44.95701592,8845.04248,890.5426866,425.1221148,20037230.56,1823005.32,963.9688592,26212886.11,1347,6964.038315,2812551.75,982346.43
21.54319828,0.335755493,49.8534453,36121.25222,497.8388048,501.9515605,20420227.78,1724637.2,1270.002931,26190016.67,1372,7345.002477,2698530.69,966693.49
20.34183703,0.410839763,40.22688283,29114.55344,475.2536145,225.2861547,19645530.56,1790827.31,1685.792618,26248566.67,1332,12152.32781,2619236.18,821208.87
27.58640776,0.917585809,47.69387542,7221.872463,549.4349243,350.7334794,20269744.44,1726925.45,1499.918285,26187783.33,1351,10202.31962,2649986.15,915860.7
27.78629265,0.896536288,40.71815782,11290.00038,1105.338269,377.6409706,19525922.22,1838638.43,1088.850313,26252933.33,1340,8313.946453,2804231.86,958393.43
26.96009773,0.47622156,42.29222675,5880.390298,1319.561138,793.0906368,19646563.89,1896033.38,539.0882004,26238058.33,1320,2396.522408,3074212.23,1170978.85
20.09059247,0.617460115,49.79769878,9195.586421,455.6681353,203.9657302,20444788.89,1821505.12,1846.094238,26187697.22,1393,14606.34617,2718293.29,889588.16
29.43360474,0.14377931,41.23066049,15126.0019,1044.617023,682.0704054,19903666.67,1887448.27,685.1975715,26254180.56,1454,3433.971511,3052334.26,1157685.99
20.0233296,0.631390049,49.684239,6909.413877,587.9465074,218.812659,20454172.22,1808344.05,1580.318208,26193113.89,1357,12803.88116,2722295.71,906751.66
26.7145332,0.994526619,49.90862889,32595.40727,1639.645461,837.2155751,20272863.89,1993024.4,348.7332332,26192441.67,1393,994.9730979,3308293.35,1308068.94
26.92719102,0.55865835,41.8713786,30619.89378,1490.524089,793.0906368,19454052.78,1861076.45,545.8341384,26236161.11,1336,2123.08918,2981833.01,1113556.56
22.60887331,0.782416843,49.79506136,16825.56367,420.7265338,488.9296092,20397827.78,1714477.77,1303.450702,26198600,1376,7668.455952,2677275.87,955598.09
20.73201761,0.698077468,40.25516393,14380.08045,484.5162565,240.2391712,19641933.33,1822762.96,1482.919283,26241583.33,1332,10655.57846,2697700.08,867737.11
24.68446692,0.994526619,49.51764015,26789.18941,1645.326908,837.2155751,20358194.44,2000907.42,352.7878257,26201900,1360,998.5424995,3315300.3,1307192.87
28.64038293,0.585913124,44.89854905,38048.33989,422.0635331,713.8574095,19768986.11,1843305.85,797.8112769,26211558.33,1332,4292.676133,2891961.52,1041455.67
26.92315452,0.153470802,40.7508075,22483.11341,426.1940901,635.2233126,19502100,1813094.12,1007.35144,26255477.78,1329,5640.071858,2809818.88,989524.76
21.4996935,0.652496495,49.71935669,8318.559953,495.6206407,501.9515605,20429747.22,1724078.81,1269.043188,26193780.56,1341,7357.53613,2696530.72,965251.91
27.86002051,0.792278817,42.58363052,36066.45953,1550.924484,810.7410575,19489961.11,1866431.4,492.5563151,26241125,1330,1816.961246,3005723.15,1132091.75
21.96383209,0.539725863,41.7917551,23452.04888,740.9314256,268.6636844,19605802.78,1808228.46,1319.873877,26233102.78,1319,9768.882084,2687601.27,872172.81
20.89192765,0.789353804,40.23253804,28981.9878,446.9356464,224.5550053,19639269.44,1791951.53,1680.462547,26253086.11,1333,12147.40573,2620637.19,821485.66
26.11893584,0.595625924,42.39411044,38175.96416,1490.524089,811.9995074,19496530.56,1866301.73,528.5145362,26241086.11,1310,1988.065101,2991828.68,1118326.95
20.13517987,0.538316333,49.68268882,8755.60002,753.3378546,218.812659,20448858.33,1767313.88,1476.693535,26193616.67,1378,11971.59732,2675728.86,901214.98
22.09314389,0.183444743,43.64527486,17250.87331,1291.977437,824.4927311,19596163.89,1875874.14,553.2897234,26230902.78,1342,1991.176393,3004978.69,1121904.55
29.66087163,0.396852476,41.49477409,7516.461082,1602.480988,685.0455706,19954466.67,1924082.62,545.1912933,26240594.44,1315,2780.559721,3104639.48,1173356.86
24.83558128,0.99363708,49.06521886,33169.99283,1670.788726,814.8462547,20342800,1999059.14,374.3065053,26197675,1356,1055.308376,3308917.51,1302658.37
20.25487094,0.873430221,40.45191079,32022.02841,513.5712882,216.9841956,19646047.22,1794195.91,1688.271406,26248922.22,1316,12259.75639,2622144.84,820748.92
26.7145332,0.994526619,40.94295967,31447.58268,564.6540527,837.2155751,19466530.56,1856998.83,721.38748,26239761.11,1317,3031.501994,2931650.58,1067451.75
20.67110388,0.128452762,49.24878021,21400.84952,1087.617841,292.1683788,20444916.67,1767957.59,1269.732248,26206647.22,1358,9812.305176,2721561.53,946403.94
27.23696744,0.635271963,40.65286509,37015.70163,1422.492655,825.4731729,19465830.56,1863008.77,534.1822863,26242586.11,1324,1951.97254,2992153.64,1121944.87
20.92045556,0.522915949,49.67801552,10701.7952,517.5273922,501.9515605,20435211.11,1712661.47,1281.737519,26195647.22,1379,7454.016392,2678916.77,959055.29
27.52308648,0.766340781,41.04063887,5820.053765,1610.853559,241.5551358,19610513.89,1800467.64,1066.858069,26248961.11,1338,9067.838525,2752611.04,944943.4
21.22297989,0.612254252,41.14811432,12337.99877,719.9442324,307.5205167,19649736.11,1842112,1297.71005,26245016.67,1318,9406.370941,2763585.11,914273.1
20.61753442,0.426946685,41.34755677,5309.320394,442.8317173,216.4766348,19808330.56,1826863.46,1474.600911,26239716.67,1311,11667.0812,2750347.12,916283.65
23.27690341,0.495225502,43.51008998,37939.49301,1476.992167,833.7169219,19639661.11,1884968.92,482.231683,26227491.67,1337,1636.713179,3043403.45,1151234.53
26.91821981,0.966377413,49.53729504,37974.49837,1573.513208,837.0784125,20268219.44,1992451.84,352.2463395,26200400,1367,998.2892938,3307136.11,1307484.27
22.62973755,0.18068507,40.9497815,6219.557675,1036.437235,264.9407934,19805500,1839403.11,1253.782536,26257266.67,1426,9977.902952,2822716.38,976113.28
20.09564078,0.801568084,49.67215051,9720.615775,587.9465074,212.8581029,20447275,1798352.24,1564.87528,26198997.22,1390,12858.7229,2707676.99,902124.75
21.29926258,0.405956388,48.49771225,10273.30886,1656.347923,830.7276562,20443933.33,2007750.89,397.173839,26200708.33,1369,1149.014413,3324896.9,1309946.01
23.69750811,0.578961297,43.00574219,16043.47104,1270.353895,761.1929199,19574769.44,1870450.34,637.3584824,26232638.89,1330,2715.316524,2984793.49,1107143.15
22.26097225,0.319212813,47.28104737,23120.63543,1220.087251,639.7634307,20448297.22,1943777.77,613.4120895,26200038.89,1327,2867.040969,3143997.02,1193019.25
22.5908071,0.349755307,48.20762743,23120.63543,1237.816763,457.5711685,20421005.56,1848761.82,824.3469814,26189233.33,1351,4867.337051,2952848.25,1096886.43
27.42593453,0.951739658,49.90862889,31548.34475,1666.987139,837.2155751,20245286.11,1988939.85,412.6379978,26189302.78,1355,1207.288812,3292129.97,1295990.12
26.65568532,0.196598934,40.87423592,33509.7061,1451.13085,602.8056557,19495925,1858160.51,679.8081871,26236633.33,1318,3291.047235,2926665.97,1061305.46
22.1918416,0.42361339,48.28192279,21242.17725,1665.025222,834.299154,20430813.89,2007615.16,334.3829658,26184525,1362,1009.729269,3334381.64,1319566.48
22.90738422,0.236262636,47.21701863,14481.90671,1666.367738,836.429517,20425269.44,2006920.4,350.3949017,26196863.89,1337,1019.873561,3315096.2,1300975.79
20.02240775,0.763414201,49.82834326,5174.668735,819.2983108,252.4652229,20443519.44,1762371.66,1451.921391,26200466.67,1376,11236.29298,2679205.71,909634.05
20.03146906,0.747267842,46.91671454,31158.16129,1660.225007,826.49698,20370969.44,1998396.71,334.8105445,26191908.33,1343,1041.392723,3318119.47,1312522.76
20.09993665,0.282930483,49.82443594,7759.7673,517.483856,203.6606788,20452188.89,1806303.36,1642.117445,26192063.89,1372,13196.43378,2713625.52,900122.16
29.51815561,0.865670589,49.87937286,39468.61449,1661.881221,540.7491989,20240233.33,1899820.86,587.2643992,26190919.44,1369,2867.271807,3101791.46,1194770.6
20.15048021,0.618859671,47.65403155,33524.70371,450.3045888,204.2218088,20472611.11,1821197.41,1828.981909,26189966.67,1340,14470.95298,2717945.58,889548.17
29.12430805,0.93744489,48.2386626,31663.00062,1585.015443,814.3712847,20235180.56,1989071.09,337.3123722,26199730.56,1360,1050.957507,3290357.43,1294086.33
23.6358003,0.268441044,45.12808089,9264.429963,1189.408226,530.7662622,19764036.11,1882844.81,919.8800402,26206816.67,1345,5824.771513,2944551.29,1054506.47
20.02671222,0.872203892,47.74566068,33502.56773,1660.267929,832.1879629,20470952.78,2011296.54,334.4248559,26191016.67,1328,1014.787016,3343258.39,1324761.85
21.73436668,0.602046134,40.32400547,39202.35364,543.5212995,211.4103868,19635855.56,1794796.82,1690.737224,26244319.44,1322,12336.44081,2622811.87,820815.05
23.27690341,0.994375969,44.41928349,37983.56534,1587.204114,835.7598121,19743161.11,1902047.52,419.4212719,26223733.33,1341,1523.076997,3090508.9,1181261.38
27.87707197,0.55865835,42.63263522,20104.47924,1490.524089,805.057504,19498030.56,1867772.83,507.5849413,26225205.56,1341,2143.112287,3021876.02,1146903.19
22.13892657,0.517332521,41.14811432,9602.414116,590.82853,293.0235721,19679888.89,1844418.81,1337.964003,26245588.89,1332,10392.33396,2772322.39,920703.57
27.5169034,0.867116575,41.04885275,36656.83714,1666.642749,804.0576353,19471075,1864588.66,485.6542027,26249275,1330,1752.610292,3002257.08,1130468.42
27.36388398,0.972177937,49.90862889,35575.23883,1516.076176,834.6687646,20250108.33,1989486.36,407.075865,26186961.11,1382,1203.223711,3293043.01,1296356.65
23.49665886,0.665024814,41.14935333,15252.20651,462.5487358,269.23373,19563433.33,1811540.58,1432.339237,26246858.33,1342,10527.0391,2680784.06,862043.48
21.55131637,0.240722475,44.41928349,25840.43807,439.0562393,822.5208065,19688900,1881125.48,780.5924605,26217500,1338,3277.62843,2946326.88,1058001.4
20.74490795,0.572116951,40.30819075,28794.50345,419.0676592,206.6477336,19637586.11,1805961.07,1704.512181,26252927.78,1314,12632.83569,2634498.12,821337.04
24.73938807,0.579762802,42.33977301,28029.75326,940.8119497,453.3030837,19525072.22,1793732.22,1034.835543,26241163.89,1308,6072.870587,2745409.61,944477.39
20.06856676,0.263498637,45.52807467,35945.39135,954.1733795,788.9227161,19870988.89,1912204.25,607.7812363,26202150,1340,2397.965223,3027211.54,1107807.28
20.02701676,0.493302874,47.74566068,38696.70178,1651.567683,827.7305503,20466927.78,2010780.68,349.0716901,26186072.22,1338,1014.787132,3339781.16,1321800.48
25.30645054,0.552286506,40.32702723,17635.57802,1170.496785,441.2995132,19505838.89,1818406.38,972.0936799,26250350,1324,5576.545438,2797278,971671.62
27.58640776,0.684281394,48.57737088,6767.023614,732.3580695,466.5698545,20258500,1765897.39,1104.024629,26185397.22,1380,6655.589978,2783781.1,1010683.72
24.94257412,0.142086446,42.38319259,17948.51855,984.8406866,657.9815262,19508388.89,1857454.47,759.2302397,26234919.44,1344,3670.772389,2912517.59,1047863.11
27.12954896,0.994526619,49.67712608,29152.37214,1639.899464,837.2155751,20261913.89,1991945.19,358.3328156,26206222.22,1385,996.984872,3306223.03,1307077.84
28.44458265,0.617975126,40.39656049,22472.1785,1543.578483,707.4083683,19570905.56,1870849.68,596.041294,26247433.33,1306,2879.810322,2996432.88,1118383.19
20.8377467,0.615736141,40.40239883,25702.68138,453.4940281,205.3560745,19633491.67,1805135.16,1708.812743,26242883.33,1312,12662.45582,2633122.08,820786.92
20.95701489,0.671185866,40.36882934,29114.55344,477.6033987,256.6976461,19638044.44,1783274.06,1627.95313,26242822.22,1326,11565.29259,2617468.36,826994.3
29.52027777,0.907606172,41.18271037,15421.76847,1622.642743,748.4702922,19877505.56,1913658.86,454.1977534,26245625,1325,2027.922085,3108622.33,1187763.46
29.08322975,0.994237598,49.51843003,20970.10512,1309.185825,375.9614386,20205411.11,1759175.77,1021.762104,26204877.78,1391,7101.880307,2781673.92,1015298.15
28.33553998,0.757749215,40.44493251,25242.65302,1511.93066,605.9129614,19556833.33,1865331.37,649.5232783,26247005.56,1312,3423.044976,2963766.72,1091235.34
28.50829112,0.850808825,40.15383624,28847.13145,819.1380462,457.4693465,19584588.89,1769406.62,1126.087916,26244719.44,1325,7558.343491,2699358.82,922752.19
21.86784649,0.63219974,40.79412191,21065.03514,654.3419273,216.0629881,19609150,1813639.8,1431.173494,26253344.44,1311,10772.73554,2675172.03,854332.23
27.55771391,0.700611173,48.57737088,7086.20566,457.0247209,450.3551336,20257494.44,1742937.89,1336.268428,26188405.56,1367,8718.755671,2702180.89,952043
20.59864655,0.987113369,47.44851381,35050.79148,1663.395024,800.8941218,20466600,2010510.83,380.5726763,26192388.89,1328,1050.29803,3316398.51,1298687.69
20.49848326,0.56774112,40.24139768,29521.47851,469.5532452,237.9638631,19639869.44,1814349.65,1498.46475,26241608.33,1333,11098.7702,2669925.41,848375.76
20.02350514,0.720724853,49.89315135,6445.231545,645.7144742,641.732868,20451605.56,1868472.1,931.7075835,26189491.67,1356,4142.708694,2989952.08,1114279.98
28.90796259,0.928783521,49.87728324,26660.25148,644.02998,463.1787745,20199183.33,1693197.04,1325.994389,26182497.22,1356,8038.810616,2647623.2,947226.16
23.15081564,0.298191741,43.52248614,31382.82106,1130.464414,835.3647403,19615319.44,1877674.82,572.841892,26228738.89,1339,2363.141208,2991966.73,1107091.9
29.89912794,0.21983785,43.13452524,37693.49294,1503.479795,326.4087573,20165641.67,1848126.32,995.5021185,26227747.22,1478,7301.244619,2890811.37,1035485.05
27.10483382,0.590181516,49.68773331,31891.12618,730.8580858,224.0464444,20268461.11,1754799.88,1514.003867,26197322.22,1358,12151.16183,2659745.84,897745.96
20.99459786,0.553823204,49.83305569,8237.231415,623.1947827,509.3270096,20437630.56,1730465.04,1264.954216,26193622.22,1363,7298.278351,2707082.52,969417.48
20.16220484,0.430220617,49.76133795,9720.615775,497.7910524,203.81118,20446516.67,1800063.01,1698.055056,26187686.11,1368,13647.57897,2698738.69,891475.68
25.37510639,0.970954265,48.57737088,27345.4876,1642.315127,529.9809773,20332488.89,1914549.34,597.2067083,26196061.11,1355,3072.179803,3108034.12,1186284.78
25.87013895,0.869938392,49.6900842,31825.03746,1614.919682,837.2155751,20307494.44,1996163.31,351.0717101,26197944.44,1382,996.9797555,3310918.96,1307555.65
24.04506801,0.650160478,49.90862889,26205.79739,1643.196197,297.172719,20360158.33,1806729.01,1115.184797,26192694.44,1387,9076.709691,2805439.73,991510.71
27.1436642,0.346864917,43.93325695,25426.64927,1653.709645,726.5381777,19545433.33,1873331.8,562.8549196,26220727.78,1345,2381.093775,2992544.84,1112013.04
29.45446062,0.863776374,49.80473199,26993.30462,418.819095,679.3301682,20202397.22,1820571.8,983.4696211,26194383.33,1366,4619.648421,2917784.08,1090012.28
20.99969845,0.67095727,40.5607702,27384.3081,451.6507822,296.0622801,19639144.44,1811971.14,1431.515458,26240847.22,1331,10441.89287,2676992.49,857821.35
21.81689157,0.230908545,48.80695668,21663.52788,651.0042928,703.2135788,20429305.56,1890203.18,840.0444302,26192486.11,1385,3335.516087,3052176.34,1154773.16
20.33498293,0.313710286,40.25699496,22801.98299,525.2398835,215.4560165,19641711.11,1798416.5,1677.083428,26261686.11,1318,12286.71611,2628375.76,822759.25
23.59679905,0.293265664,46.42421958,39367.87486,1295.253012,783.0280472,20021502.78,1940704.49,572.7012433,26203188.89,1330,1922.895862,3106591.34,1158686.84
25.78575311,0.704162481,42.82053703,37461.48299,1154.826151,831.4848217,19509788.89,1865690.57,610.2535975,26230577.78,1312,2418.273087,2967956.85,1095066.28
27.70853198,0.545840812,40.16503677,28048.42943,503.9638991,800.1872464,19486930.56,1833501.52,840.1979059,26244450,1323,4106.487859,2873910.37,1033208.84
20.02260358,0.519678842,49.90752291,5229.989489,420.0298318,205.2820875,20442883.33,1822428.91,1912.001118,26189777.78,1352,15127.80314,2712598.28,882969.37
20.66989576,0.325658767,44.30458275,5427.482068,506.464669,553.5864654,19845819.44,1835476.5,1107.960438,26223838.89,1348,7419.64564,2854430,1011753.5
20.08450651,0.658908122,40.69784544,22698.23232,545.7103736,220.2917711,19630208.33,1789367.64,1627.450685,26236350,1312,11755.78489,2622562.55,825994.91
23.42097984,0.526159017,40.57168772,36809.52596,488.9963546,238.2694611,19577472.22,1789090.94,1571.163692,26250375,1333,11451.96578,2628416.32,832125.37
20.98359045,0.689866834,48.84238284,34991.6497,1654.948544,799.7097493,20452452.78,2009141.5,377.1255258,26194208.33,1373,1051.236614,3328620.93,1312279.43
21.06512475,0.495962382,40.52749274,38724.45925,542.2604344,224.6114453,19642213.89,1790695.21,1678.07804,26240044.44,1335,12087.05846,2621274.44,823379.23
28.515406,0.80603035,44.60288088,6854.499975,428.5783698,620.2207068,19697844.44,1827410.67,847.7163382,26221283.33,1338,5292.148694,2858702.36,1024091.69
21.94539263,0.613393509,40.35668941,25045.77398,483.9895607,234.330349,19620102.78,1783830.13,1683.062694,26251286.11,1328,11994.86348,2611876.5,820846.36
21.45603546,0.402235288,40.27365665,24308.06818,459.6518565,210.987174,19631613.89,1804622.07,1703.575738,26242786.11,1327,12623.70577,2633168.95,821346.88
26.80572998,0.865794526,41.21499151,38332.33882,1518.509555,807.9310674,19457186.11,1862128.43,530.0808451,26244211.11,1331,1982.009357,2991245.43,1121917
27.41840779,0.729326483,42.77370805,27589.97257,1495.760372,801.8097729,19464441.67,1862882.51,532.6001912,26231138.89,1338,2119.523905,2999090.54,1129008.03
20.74776382,0.710658185,46.10412319,37885.96246,560.1083163,796.5532792,20047408.33,1927403.37,627.8099263,26204844.44,1349,2942.936211,3086285.86,1151682.5
21.15006811,0.273375277,40.50189224,37610.80963,453.207721,203.7946851,19640322.22,1805802.06,1716.632095,26250891.67,1331,12719.09434,2632877.23,819875.16
20.66205009,0.254929051,41.02383469,23959.17122,502.1754722,232.3056314,19627772.22,1814782.96,1456.51613,26262516.67,1316,10837.55295,2674998.64,853015.67
28.16458979,0.804895907,49.64032721,19343.42644,418.300011,661.5815028,20222241.67,1783945.11,1074.115548,26197500,1373,5473.039791,2840571.43,1049426.32
20.64571195,0.294666746,40.96342945,26032.41694,717.6792051,246.7121374,19630519.44,1815870.31,1422.660462,26247308.33,1308,10572.99123,2680689.05,857618.74
22.6396635,0.466627175,48.62056245,13741.13747,830.2641202,576.8070211,20408300,1783017.93,1103.723115,26202366.67,1346,5743.326613,2827251,1037033.07
23.14075256,0.866796538,40.97782792,30181.75187,1517.1335,807.4228003,19579888.89,1874140.04,525.2779956,26244738.89,1335,1968.849423,3006203.09,1124863.05
28.92586982,0.248567344,40.39592703,5276.626304,917.6562027,295.7660071,19779755.56,1807000.37,1288.570683,26249144.44,1389,9381.268838,2783343.51,969143.15
21.05353491,0.283849232,40.46710231,36265.70969,431.6415034,217.7699199,19643100,1804102.54,1702.977251,26248216.67,1321,12519.04682,2633034.63,821732.09
25.30040074,0.163394803,43.57377687,34789.14497,534.786168,559.3509727,19505236.11,1780598.21,1099.617627,26213361.11,1321,6132.861253,2720186,932387.79
29.66863269,0.3681413,45.76689137,14256.31163,917.6944071,327.592446,20106252.78,1877708.61,1017.801493,26202041.67,1355,8052.872187,2868106.54,983197.92
20.11052656,0.132366398,40.38038893,5280.517058,499.3313255,213.9250864,19881527.78,1798139.64,1646.272862,26251941.67,1496,12783.98207,2713539.83,908200.18
20.38694067,0.707065744,40.59405332,29552.8614,652.0169185,207.061731,19647508.33,1817702.44,1426.618915,26242347.22,1315,10754.51929,2679835.21,854932.78
20.87300837,0.551063475,49.52828644,9297.883584,517.5273922,596.6211311,20434327.78,1784895.92,1123.739987,26197669.44,1370,5967.784323,2819986.57,1027890.65
20.15117908,0.658156664,49.73181446,9195.586421,465.4874553,203.9868042,20446227.78,1812058.54,1811.900829,26186191.67,1367,14439.8273,2705720.61,886462.08
27.4994548,0.994526619,49.58573183,34600.51906,1647.333446,837.2155751,20251133.33,1990770.55,369.4336667,26192941.67,1369,997.9440614,3303870.34,1305899.8
25.1690445,0.991625468,49.56315513,31416.67609,1670.194256,835.584996,20338522.22,1999073.26,349.5034216,26194005.56,1373,998.142288,3315338.55,1309065.28
29.75394048,0.839384593,41.30517077,39536.76826,1635.385172,804.014651,20076627.78,1934346.6,470.2926793,26245566.67,1313,2069.868942,3125880.16,1184333.56
21.12209192,0.615352952,40.46832445,25811.70785,463.0385518,220.2917711,19640597.22,1794310.69,1699.028127,26261222.22,1313,12350.37329,2621512.16,820001.46
29.2594896,0.92236318,49.75266907,33918.41396,1645.05605,820.4618577,20199402.78,1984744.25,404.1109474,26195175,1363,1204.931241,3284680.77,1292736.52
22.18661151,0.656616981,40.45032043,38684.66337,483.5275144,821.600178,19623777.78,1850230.36,832.9752892,26240672.22,1333,3536.461743,2908100.25,1050669.89
27.87707197,0.90746892,41.22530294,11462.88731,1427.630347,789.9342685,19535180.56,1869951.6,576.7950858,26245419.44,1330,3049.825077,3009688.11,1132536.51
20.06086149,0.994526619,47.22193203,30359.5075,985.6628434,798.6000392,20472630.56,1983529.06,531.5790669,26196916.67,1343,1940.334603,3230898.99,1240169.93
29.56223735,0.140932738,40.59753666,5707.495415,773.0518509,318.7101013,19965638.89,1783829.96,1253.624778,26247947.22,1519,8897.620389,2745667.34,954637.39
28.07422556,0.713547623,48.95664255,30171.78371,1613.958382,834.737357,20240580.56,1989597.91,379.0084047,26204313.89,1376,1058.620163,3285946.91,1289149
29.18552373,0.698566466,40.78525171,30987.30219,1606.874029,782.7217239,19766652.78,1901765.28,450.3112959,26246183.33,1322,1626.295018,3083850.25,1174884.97
26.13458541,0.333278572,47.27482965,34603.69095,1103.148071,229.7456745,20326613.89,1794376.46,1288.288594,26198397.22,1336,10659.03195,2746408.55,944832.09
27.86002051,0.766340781,41.58101942,29855.99592,1544.295995,820.0578399,19485905.56,1866006.57,493.7196187,26239613.89,1326,1819.135767,3019557.08,1146350.51
28.565028,0.96211613,48.30948061,21993.85771,735.8737599,682.8538954,20234938.89,1898400.5,793.2235693,26203619.44,1386,3149.001982,3070774.92,1165174.42
24.3447137,0.912831746,48.94230243,31887.72292,1669.042364,814.3132747,20369313.89,2000605.09,361.8785885,26196483.33,1360,1025.705739,3317117.59,1309312.5
22.00318176,0.644586627,40.48472526,25918.70596,484.2662893,223.4337532,19618702.78,1808068.32,1577.459916,26251161.11,1319,11735.95377,2651716.64,836448.31
20.02260358,0.52489396,49.83803081,5420.852649,418.9132227,205.7232054,20446130.56,1814986.6,1886.484245,26187538.89,1382,14925.91297,2704266.82,882080.21
27.06483683,0.73549805,40.35152718,30113.33056,454.9700376,225.7147932,19463291.67,1789093.05,1604.606595,26252030.56,1302,11635.84022,2629153.04,832859.99
28.73345775,0.398394042,40.24512362,16850.50554,1393.948014,600.5881233,19622933.33,1869907.73,719.3756495,26254716.67,1339,4340.100746,2953479.52,1076371.79
24.93922285,0.803829773,49.54023403,6209.66201,647.6239686,218.812659,20342258.33,1778414.74,1569.366198,26192841.67,1346,12846.70932,2681761.29,896146.55
24.5447398,0.381562642,48.2636239,36648.53401,996.2824825,764.8212912,20363452.78,1931625.53,722.5429312,26189052.78,1356,2640.897941,3141173.9,1202348.37
20.09795622,0.390621967,48.36795847,39497.68209,1672.188454,836.6114003,20459147.22,2010107.55,334.375378,26196983.33,1380,1008.936097,3322477.69,1305170.14
20.62234343,0.861892431,42.28096572,9167.162697,1428.953599,781.6449292,19703302.78,1888824.58,569.8230336,26238205.56,1312,2848.199483,3046557.73,1150533.15
20.22853938,0.194905633,48.99348899,28348.292,1648.000987,810.8006844,20449952.78,2000542.98,398.3691889,26203280.56,1391,1165.214273,3314740.45,1306997.47
20.5046,0.427820207,48.11560234,38382.04109,1649.808607,820.2075017,20455866.67,2009217.02,382.0869635,26190094.44,1330,1081.666433,3327371.61,1310954.59
21.29671058,0.848046113,49.86747363,19327.34334,896.3984846,568.2246415,20421669.44,1825864.85,921.1842561,26196116.67,1353,5085.570416,2910851.11,1077786.26
22.00468152,0.448606879,40.59748401,31208.45697,674.8384403,247.7104555,19614958.33,1811571.14,1470.748412,26248775,1337,10855.43527,2672610.84,853839.7
28.49274281,0.994526619,49.90862889,30520.22636,1616.575111,837.2155751,20208727.78,1986083.81,400.7769258,26192780.56,1374,1129.247497,3293279.51,1299995.7
29.32029173,0.92690304,49.85821173,39296.20345,791.3315072,481.9576222,20214444.44,1714075.75,1257.995589,26192097.22,1385,7237.080716,2695343.84,974068.09
23.05774077,0.762124796,40.94637926,29307.0747,1275.09723,512.5467472,19580813.89,1859959.79,803.1542413,26248344.44,1328,4473.881144,2886844.68,1019684.89
21.31168199,0.621104161,40.19690205,23809.99563,542.6061051,211.1414728,19630075,1800142.95,1684.141692,26243533.33,1328,12400.70163,2631051.15,823708.21
20.64571195,0.389724589,40.96342945,29862.5436,516.1123232,242.4522789,19634030.56,1815234.62,1429.134134,26243950,1313,10626.08332,2679168.61,856733.98
29.8054984,0.994526619,49.90862889,35745.83713,1669.276384,837.2155751,20239491.67,1990035.85,349.2748908,26187350,1378,995.0817822,3307694.47,1310458.62
26.855502,0.994526619,49.90862889,31825.03746,1643.196197,837.2155751,20264227.78,1992142.58,367.6211967,26176252.78,1373,994.9728199,3308694.58,1309352
24.19830635,0.994526619,49.90862889,14703.46562,702.1339461,837.2155751,20357450,1953009.45,701.5282575,26193919.44,1386,2268.275525,3175326.77,1215117.32
